species,pu,amount
1,1837,500400
1,1838,231300
1,1839,152100
1,1840,69300
1,1841,92700
1,1842,2198700
1,1843,2212200
1,1844,264600
1,1845,529200
1,1846,233100
1,1847,50400
1,1848,227700
1,1849,387900
1,1850,6300
1,1851,207000
1,1852,475200
1,1853,936900
1,1854,324000
1,1855,287100
1,1856,286200
1,1857,32400
1,1858,23400
1,1859,453600
1,1860,65700
1,1861,194400
1,1862,82800
1,1863,63900
1,1864,37800
1,1865,124200
1,1866,258300
1,1867,14400
1,1868,1613700
1,1869,299700
1,1870,3818700
1,1871,1344600
1,1872,788400
1,1873,172800
1,1874,475200
1,1875,251100
1,1876,1095300
1,1877,58500
1,1878,23400
1,1879,63900
1,1880,221400
1,1881,228600
1,1882,407700
1,1883,268200
1,1884,414900
1,1885,1103400
1,1886,1358100
1,1887,548100
1,1888,162900
1,1889,151200
1,1890,12600
1,1891,268200
1,1892,77400
1,1893,18000
1,1894,18900
1,1895,84600
1,1896,345600
1,1897,1712700
1,1898,62100
1,1899,899100
1,1900,822600
1,1901,994500
1,1902,1252800
1,1903,1139400
1,1904,13500
1,1905,404100
1,1906,477900
1,1907,352800
1,1908,345600
1,1909,1800
1,1910,900
1,1911,1800
1,1912,227700
1,1913,627300
1,1914,6300
1,1915,3600
1,1916,4500
1,1917,589500
1,1919,153900
1,1920,3118500
1,1921,111600
1,1922,75600
1,1923,44100
1,1924,19800
1,1925,175500
1,1926,36000
1,1927,54900
1,1928,7659000
1,1929,75600
1,1930,1611000
1,1931,536400
1,1932,1414800
1,1933,3152700
1,1934,539100
1,1935,7200
1,1936,1634400
1,1937,668700
1,1938,113400
1,1939,54900
1,1940,24300
1,1941,1248300
1,1942,427500
1,1943,9900
1,1944,1800
1,1945,49500
1,1946,11700
1,1947,463500
1,1948,1507500
1,1949,1800
1,1950,173700
1,1951,92700
1,1952,18000
1,1953,1800
1,1954,1800
1,1955,9000
1,1956,98100
1,1957,4500
1,1958,3600
1,1959,19800
1,1960,118800
1,1961,13500
1,1962,4500
1,1963,926100
1,1964,2313900
1,1965,574200
1,1966,37800
1,1967,45900
1,1968,36000
1,1969,3805200
1,1970,331200
1,1971,304200
1,1972,139500
1,1973,1368900
1,1974,4500
1,1975,27000
1,1976,153000
1,1977,8100
1,1978,6300
1,1979,15300
1,1980,15300
1,1981,26100
1,1982,36000
1,1983,4500
1,1984,76500
1,1985,25200
1,1986,1800
1,1987,180900
1,1988,67500
1,1989,156600
1,1990,118800
1,1991,22500
1,1992,89100
1,1993,19800
1,1994,900
1,1995,99900
1,1996,333900
1,1997,1134000
1,1998,467100
1,1999,4500
1,2000,668700
1,2001,16200
1,2002,25200
1,2003,455400
1,2004,117900
1,2005,47700
1,2006,87300
1,2007,91800
1,2008,236700
1,2009,60300
1,2010,3273300
1,2011,42300
1,2012,366300
1,2013,28800
1,2014,269100
1,2015,3073500
